HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
779df38d24a4e2875fe5554212c79d755ed5a16bb7cf73efc96d75382216dce7,47f58d92827f16be8e51b9e0edc6bc77ffd1f5bb4d7d5d5f11c5bdd6e7435f8d,542a1aaface036fbea0c24b9c6934c27b1e2e947cc2609014e190fff8d7640f3,3982,69.0,53.0,58.5,66.5,69.0,70.5,77.5,78.0,78.0
54e4e1ca749d4a982dfb2ec8d26747b2f6ed8fd1d2996d9b165efed512e7fc50,7cff33a049c9ea410f1d191879159b6b5abf02d9bfd5e9d6d933fe8784d178f0,91164e4943d788b1709a102e79fde7e1de604ad7dc310892dc880acef2a1efd7,1495,145.0,113.0,135.0,142.0,145.0,146.0,166.0,167.0,173.0
1dcc3b9474b4cc0b499a008e2cc2f56381ab83031bb2a230bd3d29267de3af36,9ebed12b5576b9f86c324deba091129b33144e3950674a13de850360b0564fcb,a6d7aa6d979bd42c8506200378f9e792c6f78ad0f2db9231bdb0d358de18f819,41293,16.142857142857142,13.142857142857142,13.714285714285714,15.0,15.928571428571429,17.285714285714285,19.142857142857142,21.142857142857142,23.642857142857142
913e68ab64c4589a414ae3919e31e39c56039a633126609e99dfbb9bb351f902,f674ff9fb25cff043bc66b0c8ffa3def998f1c3a137665eeb80c45b5363f4016,9e70872494a04201fb6e2bd4e10907de93af22e4b05b95eacba1cd5191f64269,19380,3.159090909090909,2.886363636363636,2.9318181818181817,3.090909090909091,3.159090909090909,3.25,3.409090909090909,3.5,3.5
7e9c8a24ce3e5a24314feb1951ef6dbbbd9be62df08d107e55b24b9917a9c9e1,60dfc2d46fa50ea1ef3f4ce74954004a36fce1a4e9c450d1dfe24c1f8b47b218,e71f14096bfe08453aaceea0a6f9c537ef933d5e31806fc46dd31c94e59131e4,23324,29.5,15.166666666666666,27.5,28.666666666666668,29.83333333333333,30.83333333333333,33.5,35.0,45.333333333333336
9fcc11278eeecf5703e214d581bd2fd9f950a2fcd28f654450d5deccdeb09066,ad893cdc0eb6237584899265481842207e5599256dc19bb733145833c348989b,ae6a0f8b865dd32a6090249337bc8d00bb1c5cfe960bc1083182d07b5059cb88,3328,68.5,54.0,60.0,65.0,71.0,71.5,76.0,76.0,76.0
398d0e6f403918ac78a4885480d2167c7833e72fd470f2b184d8f7ca701a519c,dab20fdd35d5a6063d1d906ec3ed564ed593ecbf6b9b550969baaf5d3bbb5b75,66d61e392a734774b9508b160c860aade42edbb832d60fe7f496c3a6a765b237,9402,85.0,37.0,41.5,83.5,87.0,100.5,102.5,109.0,194.0
da78711595556e36aaf11bb25da7b250c2a6197479437f808dacae70ea09837e,e444528880d53069b4186f8f10076a4c9a776250e7ad6a45d3a98a34534a4997,98a71177e74bef3e41cde1ff6afb6170e4aeea20661d0174726379c472642cba,17253,84.5,81.5,81.5,83.5,85.5,86.0,88.5,90.0,93.0
4df00ac33093787a7240c25700911cacf6362bac7f1ccc3978e44bd02e79dd21,ccf6e16bca3e256c85de1b6f4c7149881c5e71256f8f71063708ded6d37cc7e6,3d3189d07f7e28ed9ebef660eee38d3de13c0b78ff8666f0eed097e7bac31ad4,71289,7.03125,4.71875,5.53125,6.1875,6.875,7.65625,9.5,11.125,14.28125
b2d9a1d08bd177f878cae69709e978ac4571d9402aacb1769cc2e07d8d0e72e8,8fd53fe1aa335f31c8f41f014794badfdbd31def02b17adb839a589de00afb46,72226a68fd8b7a40d6685bd82d22e6287fb108de06bab0ed74c19bbcdda16902,17244,64.5,64.0,64.0,64.5,64.5,64.5,67.5,69.0,70.5
1ce66e6065bb8e360abf3ff04e4113998df5ba7768f4729402e67d950bf6fc49,7a1187c4554b67fce172b3922335b13c4cdf01879c1f9601c4674dad45a7d84c,af501def2ac8d8ebcd53ef8ce4f14ef389662679004a1d73474bb2e14c7f2c2e,17237,3.973684210526316,3.5,3.6052631578947367,3.842105263157895,4.026315789473684,4.131578947368421,4.2631578947368425,4.421052631578948,4.473684210526316
3e7dea464684e864b21463895061d5350a9498e35cbfb3c45a50815db470e8ef,797cb81435b0b6afaa40903fda964aa25fb7456156dbe5ca72afa3d3fe52c3cf,50371cf716d570565601f85ecae33e90119b95270ee1b2f9246d75e9fd673681,17236,45.333333333333336,44.66666666666666,44.66666666666666,45.333333333333336,45.333333333333336,45.66666666666666,45.66666666666666,45.66666666666666,45.66666666666666
7a47f0d5689ab43eb068e951370988752b9f5dab5b415b1955dc2ddc80d8d0a1,a25ead09d9eb705c731fb8cb3a04b2142371c9e73ae54526567427a3b518d7c4,4eb79ea68f14b8981b498aeb1ea05dc9252ad7ce20ff2cada267ccfa0b276b8c,18433,50.25,41.75,43.75,46.5,49.0,52.5,65.5,71.0,78.25
cd5bb15f361a39d2e0c1a47131e76c84da9d24762d831a19f17fc4d00ff399eb,f18a1d5c5a01145b9817bab7ee38a6c08f6926ccb1cbd3d836d4dba28bea7ad9,341ae5c0e8bbe832a0390fd66156fc82e93cc645379e044018ce649912667d99,17251,16.352941176470587,12.529411764705882,13.588235294117649,15.294117647058824,16.470588235294116,17.294117647058822,18.94117647058824,22.764705882352946,24.0
a0e9fe2d0dfc6b72885ff65ad89dde2297f8ace478b4a705d2c787e19ee66009,566c5cf650c1e3ba3d29854e90607774142518255ae0cbebb1635f3eecc1018b,0a82801ae33c953c93d5a9ddd91aa438396a303403283f2b5f94dd155980c259,17223,67.5,50.5,52.0,55.5,59.5,62.0,113.5,115.5,116.5
08a86f24cf86d2a868aaa6d34d769a4c5ad7625d48a87ca9b0ebfa68c37d7487,60d057c81f1abcf7f3749ab3b46da046ba37195a0bb3ed1dc42c4804a17118fa,ca487965b47c46b0c1750460bd86be38e884ded326665ca0df9dbce3f0677a73,17251,166.0,143.5,151.5,159.0,165.0,171.0,187.0,205.0,233.0
203a58f321826920e6da11ed7804b6aad1e5cbca5793c3cc4f28d81dfbbe77d6,96f81d47f68d56d4d3ed6d56d5b465680b646c29f57c7abbc8474872beaa7bcd,980b160cc7288298d7b60da28af188861c7f794ed71c42a978e3e6e74da9c68a,3678,58.0,45.5,54.0,55.0,56.5,60.5,70.5,72.5,72.5
8f0f0a3dc2382b8fae465825578faa4f0bcbdf9491509312f09e568f396ff48f,5a63419a55ffec54f6092c94af3fd1334558e2f72a16de5e57ee01d5964a0009,1820ce66df2e425dc433c18e7d44285bf46f9026bf93a1a49edf890159311cf5,21553,289.0,168.0,174.0,264.0,295.0,345.0,360.0,365.0,366.0
079071253849eb6d06842ff9736f52dc141d065389a996f2cf473ffc075d23a3,15d406ab437097f6c566c7aada3014eedc0a4f48c8c6a33c43734f0d8388cc97,be52b41cd5d134ae6c1c7b655968eb21f3b6c26ea57c9f72a106593238169962,17238,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
80d0b01f11475441f4e192f75c4d46a10f130db6fe320e0deb7739ea7b13c445,a585940ce3483743bbfd5ad24b0f4fc400e1124957dc4e912dabe50c4717228f,8af6af0db5ec252da7f12547778ae9e778a079accd5d8798c3b3f965b47f6c05,17357,170.0,170.0,170.0,170.0,171.0,171.0,171.0,171.0,171.0
7997f320c95fad27628b90bb5b42450442dface8ade783e1ddfee039d36c3793,a9bd405f1377658fadabfedd49d1700a76f91170e76ee82d1957e30f9e314dda,de6d982299d7f973c4c9b2499f738b53d7f38a9bdb0c3722106d29d359124241,19923,126.0,111.0,115.0,117.0,129.0,130.0,132.0,193.0,198.0
0dbd1c9144e74c0d2544fc48a0af139d53366dae4e2b0fe1adab8ade35a4cfcd,a1e2125b17a83a8bc95bbf8e054f4440d3de19d37e4ef438a13d4a30f260ed49,65644da8624c2ce68c0ce1106ab8a78d405ae8b328068fbc4502bcccf03c9281,14458,157.0,125.0,144.0,152.0,158.0,163.0,173.0,186.0,186.0
824d23cbc21b435d62f20f52b0d7758d5ea11054fe39134e1ed32901d56cdf0a,d07716a30b24f524dfe6fa45f9a30caa95b579d2c1e4f0da71287db70c1f6f0a,1e8a8aa205d04420b34ec13a5bbdbee7c35fd6e01521cb8cb161cbf6ce16ea1c,268,114.0,104.0,110.0,114.0,115.0,115.0,118.0,119.0,119.0
2ab1372ff1ecc83bfb79e9a9059247fcfd2e040ca836e22a8f01681c96b9633b,316c8ad98fff1d7dc2f2a427401ce38a06ca9cfb19de4df6712664083a5700ba,5cd3fc793f0785e6b0954bb711a918f6fe074d2bd0879a6feee9d8e6029cdc05,21638,32.75,27.0,29.0,30.25,33.0,34.5,36.5,40.0,53.25
